2026-01-12 17:24:31,864 - INFO - ##################################################
2026-01-12 17:24:31,864 - INFO - Knowledge Graph : 4_1_AI_enhance_manually_2025-12-16_15-39-26_Noria.ttl
2026-01-12 17:24:31,864 - INFO - Number of Nodes : 461
2026-01-12 17:24:31,864 - INFO - Number of edges : 579
2026-01-12 17:24:31,864 - INFO - cumulative number of nodes : 461
2026-01-12 17:24:31,865 - INFO - degree_histogram : [0, 345, 22, 15, 14, 17, 2, 10, 6, 5, 4, 0, 1, 4, 1, 4, 3, 1, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
2026-01-12 17:24:31,865 - INFO - number of self loop : 0
2026-01-12 17:24:31,865 - INFO - ####  KPIs ####
2026-01-12 17:24:31,865 - INFO - DiGraph density : 0.0027303593322644533
2026-01-12 17:24:31,866 - INFO - cumulative density : 0.0027303593322644533
2026-01-12 17:24:31,867 - INFO - Average degree connectivity : {23: 1.9565217391304348, 1: 0.0, 16: 2.8125, 10: 3.025, 22: 3.75, 8: 5.333333333333333, 15: 3.033333333333333, 19: 4.7894736842105265, 5: 2.3411764705882354, 28: 5.0, 4: 1.7857142857142858, 33: 4.303030303030303, 9: 5.7555555555555555, 7: 4.614285714285714, 2: 0.0, 3: 0.6888888888888889, 18: 2.3333333333333335, 12: 3.5833333333333335, 13: 4.25, 14: 3.642857142857143, 6: 3.1666666666666665, 17: 3.3529411764705883}
2026-01-12 17:24:31,868 - INFO - #### Subject, Object, predicate ####
2026-01-12 17:24:31,868 - INFO - RouterCore01,Core Router 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - org#TechCorpGlobal,org#TechCorpITDepartment,{'label': 'hasUnit', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - org#TechCorpGlobal,The global parent organization for all TechCorp op...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - org#TechCorpGlobal,TechCorp Global,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,MonitoringPlatform,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,MON-PLAT-V2_ALERT,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,Gold,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,org#TechCorpITDepartment,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,2024-01-01T00:00:00+00:00,{'label': 'applicationModuleSlaLevelDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,ALERT,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,Monitoring Alerting Module,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,Module within the monitoring platform responsible ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,true,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,ITOpsTeam,{'label': 'applicationModuleSupportTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,JohnDoe,{'label': 'applicationModuleAdministrationLeader', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringAlertingModule,InProduction,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,MON-PLAT-V2,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,Platform for monitoring the health and performance...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,Plateforme de Supervision IT,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,IT Operations Management,{'label': 'applicationFunctionalDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,1002,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,Infrastructure,{'label': 'applicationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,Critical,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,IT Monitoring Platform,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,MON,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - MonitoringPlatform,Performance & Availability Monitoring,{'label': 'applicationFunctionalSubDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - VMwareESXiHost,Virtualization hypervisor platform.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - VMwareESXiHost,VMware ESXi Host,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - VMwareESXiHost,org#VMware,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,876 - INFO - VMMonitoring01,monvm01.techcorp.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - VMMonitoring01,2023-05-01T16:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,876 - INFO - VMMonitoring01,Running,{'label': 'virtualServerStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,VirtualServer,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,TC-VM-MON-01,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,VM-MON-01-JKL,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,Monitoring VM 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,Virtual machine hosting the monitoring platform.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,MonitoringPlatform,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,VMwareESXiHost,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,ITOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,observable#IPAddress172_16_0_10,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - VMMonitoring01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - TT_Network_Latency_Note_Resolution,TT_Network_Latency_20240320,{'label': 'isPartOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - TT_Network_Latency_Note_Resolution,Resolution Note for Network Latency,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - TT_Network_Latency_Note_Resolution,JaneSmith,{'label': 'creator', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - TT_Network_Latency_Note_Resolution,Internal,{'label': 'troubleTicketNoteCommentType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - TT_Network_Latency_Note_Resolution,2024-03-20T13:45:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - TT_Network_Latency_Note_Resolution,Replaced faulty SFP module on Gi0/0/1 of routercor...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - TT_Network_Latency_Note_Resolution,Resolution,{'label': 'troubleTicketNoteOperationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - PostCondRouterFirmwareUpdated,Expected outcome: Router firmware has been success...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - PostCondRouterFirmwareUpdated,Router Firmware Updated Post-Condition,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - PostCondRouterFirmwareUpdated,Router shows new firmware version in 'show version...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - CRMDevsTeam,ServerCRMDev01,{'label': 'agentManagesResource', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - CRMDevsTeam,Contact via internal chat for non-critical issues.,{'label': 'agentInstructions', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - CRMDevsTeam,09:00-18:00 (Mon-Fri),{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - CRMDevsTeam,org#TechCorpITDepartment,{'label': 'memberOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - CRMDevsTeam,Chat,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - CRMDevsTeam,CRM Development Team,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - CRMDevsTeam,Team responsible for developing and maintaining th...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,TC-SRV-CRM-D01,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,DellPowerEdgeR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,crmdev01.techcorp.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,SN-CRM-D01-ABC,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,2023-01-20T14:30:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,observable#IPAddress192_168_1_11,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,Physical server for CRM application development en...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,CRM Development Server 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,CRMDevsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,Rack15U10,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,PhysicalServer,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,CRMSystem,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - ServerCRMDev01,InDevelopment,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,877 - INFO - org#CiscoSystems,American multinational technology conglomerate cor...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - org#CiscoSystems,Cisco Systems,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - CRMServerRestartPlan,Standard operating procedure for restarting CRM ap...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - CRMServerRestartPlan,PostCondCRMAppRunning,{'label': 'operationPlanPostCondition', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - CRMServerRestartPlan,CRM Server Application Restart Procedure,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - CRMServerRestartPlan,PreCondCRMAppDown,{'label': 'operationPlanPreCondition', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Resolution,JohnDoe,{'label': 'creator', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Resolution,Application services restarted. CRM system is now ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Resolution,2024-03-20T10:45:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Resolution,TT_CRM_Outage_20240320,{'label': 'isPartOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Resolution,Resolution Note for CRM Outage,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Resolution,Resolution,{'label': 'troubleTicketNoteOperationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Resolution,Internal,{'label': 'troubleTicketNoteCommentType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - FirewallDMZ01Eth1,Connection to Core Router 01.,{'label': 'networkInterfaceDescription', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - FirewallDMZ01Eth1,firewalldmz01.techcorp.com:eth1,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - FirewallDMZ01Eth1,Ethernet interface 1 on DMZ Firewall 01.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - FirewallDMZ01Eth1,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - FirewallDMZ01Eth1,FirewallDMZ01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - FirewallDMZ01Eth1,LinkCoreRouterToFirewall,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - FirewallDMZ01Eth1,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - LinkServerCRMProdToCoreSwitch,ServerCRMProd01,{'label': 'networkLinkTerminationResourceOrigin', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - LinkServerCRMProdToCoreSwitch,LINK-CRM-PROD-CSW,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - LinkServerCRMProdToCoreSwitch,Link: CRM Prod Server to Core Switch,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - LinkServerCRMProdToCoreSwitch,Ethernet 10Gbps,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - LinkServerCRMProdToCoreSwitch,Physical link connecting CRM Production Server 01 ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - LinkServerCRMProdToCoreSwitch,2022-03-15T10:15:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - LinkServerCRMProdToCoreSwitch,RouterCore01,{'label': 'networkLinkTerminationResourceDestination', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - LinkServerCRMProdToCoreSwitch,NetworkTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - HighCPUDiskIOPattern,Anomaly pattern indicating a potential application...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - HighCPUDiskIOPattern,High CPU, Low Disk I/O Anomaly Pattern,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - HighCPUDiskIOPattern,CPU > 90% for 10min AND Disk I/O < 5MB/s for 10min...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Diagnosis,2024-03-20T10:15:30+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Diagnosis,Internal,{'label': 'troubleTicketNoteCommentType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Diagnosis,CRMServerRestartExecution,{'label': 'troubleTicketNoteCorrelatedExecution', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Diagnosis,Diagnosis Note for CRM Outage,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Diagnosis,Initial diagnosis: high CPU on crmprod01.techcorp....,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Diagnosis,JohnDoe,{'label': 'creator', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Diagnosis,TT_CRM_Outage_20240320,{'label': 'isPartOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - TT_CRM_Outage_Note_Diagnosis,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,878 - INFO - CRMServerRestartExecution,2024-03-20T10:16:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - CRMServerRestartExecution,Container for events related to the CRM server app...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - CRMServerRestartExecution,CRM Server Restart Execution,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,878 - INFO - CRMServerRestartExecution,CRMServerRestartPlan,{'label': 'hasProcedure', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - RouterCore01Gi0_0_1LaserRxPower,Received optical power for Gi0/0/1 on Core Router ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - RouterCore01Gi0_0_1LaserRxPower,0,{'label': 'networkInterfaceLaserRxHighPowerWarningThreshold', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - RouterCore01Gi0_0_1LaserRxPower,-3,{'label': 'networkInterfaceLaserRxOpticalPower', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - RouterCore01Gi0_0_1LaserRxPower,-10,{'label': 'networkInterfaceLaserRxLowPowerWarningThreshold', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - RouterCore01Gi0_0_1LaserRxPower,RouterCore01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - RouterCore01Gi0_0_1LaserRxPower,RouterCore01 Gi0/0/1 Laser Rx Power,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - org#TechCorpITDepartment,ITOpsTeam,{'label': 'hasMember', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - org#TechCorpITDepartment,Manages all IT infrastructure and applications for...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - org#TechCorpITDepartment,CRMDevsTeam,{'label': 'hasMember', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - org#TechCorpITDepartment,org#TechCorpGlobal,{'label': 'unitOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - org#TechCorpITDepartment,TechCorp IT Department,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - org#TechCorpITDepartment,JohnDoe,{'label': 'hasMember', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITOpsTeam,IT Operations Team,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITOpsTeam,For critical issues, use the ticketing system and ...,{'label': 'agentInstructions', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITOpsTeam,VMMonitoring01,{'label': 'agentManagesResource', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITOpsTeam,Email,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITOpsTeam,org#TechCorpITDepartment,{'label': 'memberOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITOpsTeam,08:00-17:00 (Mon-Fri),{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITOpsTeam,ServerCRMProd01,{'label': 'agentManagesResource', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITOpsTeam,Team responsible for general IT infrastructure and...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITSMSystem,Critical,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITSMSystem,IT Service Management System,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITSMSystem,Application used for managing IT incidents and cha...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - ITSMSystem,ITSM,{'label': 'applicationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - EventCRCRMDBOptStatusChange2,ITSMSystem,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - EventCRCRMDBOptStatusChange2,2024-03-28T02:30:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - EventCRCRMDBOptStatusChange2,CR-20240328-002 Status Change: InProgress to Compl...,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - EventCRCRMDBOptStatusChange2,Change Request CR-20240328-002 status changed from...,{'label': 'logText', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - JohnDoeCUid,jdoe,{'label': 'accountName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - JohnDoeCUid,John Doe's Corporate ID,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - JohnDoeCUid,Corporate User Identifier for John Doe.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - JohnDoeCUid,JohnDoe,{'label': 'holdsAccount', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,879 - INFO - PreCondCRMAppDown,Condition: CRM application is not responding or in...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - PreCondCRMAppDown,CRM Application Down Pre-Condition,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - PreCondCRMAppDown,Monitoring alerts indicate CRM service is down; us...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - EventCRCRMDBOptStatusChange1,Change Request CR-20240328-002 status changed from...,{'label': 'logText', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - EventCRCRMDBOptStatusChange1,CR-20240328-002 Status Change: Scheduled to InProg...,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,879 - INFO - EventCRCRMDBOptStatusChange1,ITSMSystem,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - EventCRCRMDBOptStatusChange1,2024-03-28T01:00:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterCore01Gi0_0_1,100,{'label': 'networkInterfaceRoutingPriorityMetric', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterCore01Gi0_0_1,LinkCoreRouterToFirewall,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterCore01Gi0_0_1,Gigabit Ethernet interface 0/0/1 on Core Router 01...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterCore01Gi0_0_1,RouterCore01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
