2026-01-16 15:03:04,818 - INFO - ##################################################
2026-01-16 15:03:04,818 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-01-15/vertex_ai/gemini-2.5-flash/KO/4_1_AI_enhance_manually_2026-01-15_09-59-30_Noria.ttl
2026-01-16 15:03:04,819 - INFO - Number of Nodes : 95
2026-01-16 15:03:04,819 - INFO - Number of edges : 157
2026-01-16 15:03:04,819 - INFO - cumulative number of nodes : 95
2026-01-16 15:03:04,820 - INFO - degree_histogram : [0, 37, 19, 8, 13, 3, 2, 3, 1, 2, 1, 2, 2, 0, 0, 0, 1, 1]
2026-01-16 15:03:04,820 - INFO - number of self loop : 0
2026-01-16 15:03:04,820 - INFO - ####  KPIs ####
2026-01-16 15:03:04,820 - INFO - DiGraph density : 0.017581187010078388
2026-01-16 15:03:04,820 - INFO - cumulative density : 0.017581187010078388
2026-01-16 15:03:04,821 - INFO - Average degree connectivity : {4: 4.9423076923076925, 1: 0.35135135135135137, 16: 0.125, 17: 3.8823529411764706, 2: 1.868421052631579, 7: 1.380952380952381, 3: 2.9166666666666665, 9: 3.5, 12: 3.0416666666666665, 11: 3.272727272727273, 6: 2.75, 10: 4.2, 8: 3.625, 5: 6.066666666666666}
2026-01-16 15:03:04,822 - INFO - #### Subject, Object, predicate ####
2026-01-16 15:03:04,822 - INFO - Application_ConfigManagement,medium,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - OrgUnit_NetworkTeam,Resource_AccessSwitch01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - OrgUnit_NetworkTeam,NetworkLink_LAN_WS01_AS01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - OrgUnit_NetworkTeam,NetworkLink_LAN_AS01_CR01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_VirtualMachine_App01,Resource_HypervisorHost01,{'label': 'clusterController', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_VirtualMachine_App01,ProductModel_VMwareESXi,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_VirtualMachine_App01,InUse,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_VirtualMachine_App01,OrgUnit_WebOpsTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_VirtualMachine_App01,VirtualMachine,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_HypervisorHost01,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_HypervisorHost01,OrgUnit_WebOpsTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_HypervisorHost01,InUse,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_HypervisorHost01,Server,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Resource_HypervisorHost01,Locus_Rack12,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - AnomalyPattern_DB_Unavailability,EventRecord_DBError_DB01,{'label': 'Folio.owl#hasCause', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - AnomalyPattern_DB_Unavailability,TroubleTicket_DB_Issue_002,{'label': 'Folio.owl#hasEffect', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_DBError_DB01,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_DBError_DB01,Resource_DBServer01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_DBError_DB01,Major,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Agent_Dave,OrgUnit_SecurityTeam,{'label': 'org#memberOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Agent_Dave,mailto:dave.davis@example.com,{'label': 'mbox', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - OrgUnit_SecurityTeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - OrgUnit_SecurityTeam,Application_MonitoringSystem,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - OrgUnit_SecurityTeam,Org_IT_Department,{'label': 'org#unitOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_TT_CWP_StatusChange_InProgress,TroubleTicket_CWP_Outage_001,{'label': 'references', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_TT_CWP_StatusChange_InProgress,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - ProductModel_DellR740,Org_Dell,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - ApplicationModule_CWP_Frontend,InProduction,{'label': 'applicationModuleStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - ApplicationModule_CWP_Frontend,Agent_Alice,{'label': 'applicationModuleAdministrationLeader', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - ApplicationModule_CWP_Frontend,OrgUnit_WebOpsTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - ApplicationModule_CWP_Frontend,Resource_WebServer01,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - ApplicationModule_CWP_Frontend,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - ApplicationModule_CWP_Frontend,Application_CorporateWebPortal,{'label': 'applicationModuleOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - CUid_Alice,Agent_Alice,{'label': 'holdsAccount', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - ProductModel_CiscoNexus9K,Org_Cisco,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_InterfaceDown_CR01,OperationPlan_RestartInterface,{'label': 'alarmProposedRepairAction', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_InterfaceDown_CR01,Resource_CoreRouter01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_InterfaceDown_CR01,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - EventRecord_InterfaceDown_CR01,Critical,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - TroubleTicketNote_DB_002_Note1,TroubleTicket_DB_Issue_002,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - TroubleTicketNote_DB_002_Note1,Agent_Bob,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - TroubleTicketNote_DB_002_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - TroubleTicketNote_DB_002_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - CUid_Bob,Agent_Bob,{'label': 'holdsAccount', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Service_WebHostingPlatform,OrgUnit_WebOpsTeam,{'label': 'elementManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - Service_WebHostingPlatform,ApplicationModule_CWP_Frontend,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Service_WebHostingPlatform,ResourceFacingService,{'label': 'serviceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - AnomalyPattern_HighCPU_WebPortal,EventRecord_HighCPU_WS01,{'label': 'Folio.owl#hasCause', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - AnomalyPattern_HighCPU_WebPortal,TroubleTicket_CWP_Outage_001,{'label': 'Folio.owl#hasEffect', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - EventRecord_HighCPU_WS01,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - EventRecord_HighCPU_WS01,Critical,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - EventRecord_HighCPU_WS01,Resource_WebServer01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkInterface_DB01_Eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkInterface_DB01_Eth0,Resource_DBServer01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkInterface_DB01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkInterface_DB01_Eth0,NetworkLink_LAN_DB01_AS01,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkInterface_AS01_Gi0_2,NetworkLink_LAN_DB01_AS01,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkInterface_AS01_Gi0_2,Resource_AccessSwitch01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkInterface_AS01_Gi0_2,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkInterface_AS01_Gi0_2,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - TroubleTicketNote_CWP_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - TroubleTicketNote_CWP_001_Note1,TroubleTicket_CWP_Outage_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - TroubleTicketNote_CWP_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - TroubleTicketNote_CWP_001_Note1,Agent_Alice,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - ProductModel_VMwareESXi,Org_VMware,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkLink_LAN_WS01_AS01,Resource_AccessSwitch01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkLink_LAN_WS01_AS01,OrgUnit_NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - NetworkLink_LAN_WS01_AS01,Resource_WebServer01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Application_MonitoringSystem,OrgUnit_SecurityTeam,{'label': 'elementManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Application_MonitoringSystem,high,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Application_MonitoringSystem,monitoring,{'label': 'applicationType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Room_ServerRoomA,Locus_Rack13,{'label': 'bot#hasSubSpace', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Room_ServerRoomA,Locus_Rack12,{'label': 'bot#hasSubSpace', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Org_IT_Department,OrgUnit_WebOpsTeam,{'label': 'org#hasUnit', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Org_IT_Department,OrgUnit_DBATeam,{'label': 'org#hasUnit', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Org_IT_Department,OrgUnit_NetworkTeam,{'label': 'org#hasUnit', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Org_IT_Department,OrgUnit_SecurityTeam,{'label': 'org#hasUnit', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Service_CorporateInternetAccess,OrgUnit_NetworkTeam,{'label': 'elementManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Service_CorporateInternetAccess,Application_CorporateWebPortal,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - Service_CorporateInternetAccess,ResourceFacingService,{'label': 'serviceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - ApplicationModule_CWP_Database,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - ApplicationModule_CWP_Database,Application_CorporateWebPortal,{'label': 'applicationModuleOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - ApplicationModule_CWP_Database,OrgUnit_DBATeam,{'label': 'applicationModuleSupportTeam', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - ApplicationModule_CWP_Database,InProduction,{'label': 'applicationModuleStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - ApplicationModule_CWP_Database,Resource_DBServer01,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - ApplicationModule_CWP_Database,Agent_Bob,{'label': 'applicationModuleAdministrationLeader', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - TroubleTicketNote_Network_003_Note1,Agent_Charlie,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,942 - INFO - TroubleTicketNote_Network_003_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - TroubleTicketNote_Network_003_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - TroubleTicketNote_Network_003_Note1,TroubleTicket_Network_Outage_003,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkLink_LAN_AS01_CR01,Resource_CoreRouter01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkLink_LAN_AS01_CR01,OrgUnit_NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkLink_LAN_AS01_CR01,Resource_AccessSwitch01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - ProcedureExecutionContainer_RestartWebService,Agent_Alice,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - Room_NetworkRoomB,Locus_NetworkRack01,{'label': 'bot#hasSubSpace', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - DocumentAttachment_NetworkDiagram,ChangeRequest_CR01_FirmwareUpdate,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - DocumentAttachment_NetworkDiagram,TroubleTicket_Network_Outage_003,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_CR01_Eth1,NetworkLink_LAN_AS01_CR01,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_CR01_Eth1,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_CR01_Eth1,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_CR01_Eth1,Resource_CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_AS01_Gi0_1,Resource_AccessSwitch01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_AS01_Gi0_1,NetworkLink_LAN_WS01_AS01,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_AS01_Gi0_1,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_AS01_Gi0_1,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_AS01_Uplink,Resource_AccessSwitch01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_AS01_Uplink,NetworkLink_LAN_AS01_CR01,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_AS01_Uplink,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_AS01_Uplink,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_WS01_Eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_WS01_Eth0,Resource_WebServer01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_WS01_Eth0,NetworkLink_LAN_WS01_AS01,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - NetworkInterface_WS01_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,943 - INFO - #### NODES #### :108
2026-01-16 15:03:06,943 - INFO - ['ChangeRequest_CR01_FirmwareUpdate', 'Agent_Charlie', 'Resource_DBServer01', 'OrgUnit_DBATeam', 'TroubleTicketNote_CWP_001_Note2', 'CorrectiveAction', 'NetworkLink_LAN_DB01_AS01', 'Resource_AccessSwitch01', 'TroubleTicket_Network_Outage_003', 'OrgUnit_WebOpsTeam', 'OperationPlan_RestartInterface', 'ActionPreCondition_InterfaceDown', 'Resource_CoreRouter01', 'Router', 'Action_RestartWebService', 'OperationPlan_RestartWebService', 'Application_CorporateWebPortal', 'Resource_WebServer01', 'Locus_Rack12', 'Switch', 'DocumentAttachment_ServerLogs', 'TroubleTicket_CWP_Outage_001', 'ApplicationModule_CWP_Backend', 'EventRecord_ConfigChange_CR01', 'ChangeRequest_WS01_RAMUpgrade', 'PerformanceImprovement', 'Site_ParisDC', 'TroubleTicket_DB_Issue_002', 'Agent_Bob', 'Agent_Alice', 'ProductModel_JuniperMX480', 'EventRecord_TT_CWP_StatusChange_Resolved', 'OrgUnit_NetworkTeam', 'Resource_VirtualMachine_App01', 'Resource_HypervisorHost01', 'AnomalyPattern_DB_Unavailability', 'EventRecord_DBError_DB01', 'Agent_Dave', 'OrgUnit_SecurityTeam', 'Email', 'Supervision', 'EventRecord_TT_CWP_StatusChange_InProgress', 'Approved', 'ProductModel_DellR740', 'ApplicationModule_CWP_Frontend', 'CUid_Alice', 'ProductModel_CiscoNexus9K', 'Org_Cisco', 'Gold', 'EventRecord_InterfaceDown_CR01', 'TroubleTicketNote_DB_002_Note1', 'CUid_Bob', 'InProduction', 'Service_WebHostingPlatform', 'InternalIntervention', 'AnomalyPattern_HighCPU_WebPortal', 'EventRecord_HighCPU_WS01', 'NetworkInterface_DB01_Eth0', 'Enabled', 'NetworkInterface_AS01_Gi0_2', 'TroubleTicketNote_CWP_001_Note1', 'Internal', 'ProductModel_VMwareESXi', 'NetworkOutage', 'NetworkLink_LAN_WS01_AS01', 'InUse', 'Application_MonitoringSystem', 'ServerFailure', 'Room_ServerRoomA', 'InProgress', 'Failure', 'Org_Dell', 'Org_IT_Department', 'Critical', 'Service_CorporateInternetAccess', 'ApplicationModule_CWP_Database', 'Locus_Rack13', 'TroubleTicketNote_Network_003_Note1', 'Diagnosis', 'NetworkLink_LAN_AS01_CR01', 'mailto:charlie.brown@example.com', 'ActionPostCondition_CPUUsageNormal', 'mailto:dave.davis@example.com', 'mailto:alice.smith@example.com', 'ProcedureExecutionContainer_RestartWebService', 'Room_NetworkRoomB', 'DocumentAttachment_NetworkDiagram', 'Server', 'NetworkInterface_CR01_Eth1', 'Up', 'NetworkInterface_AS01_Gi0_1', 'Locus_NetworkRack01', 'NetworkInterface_AS01_Uplink', 'ActionPreCondition_HighCPUDetected', 'SoftwareUpgrade', 'Standard', 'Org_VMware', 'high', 'VirtualMachine', 'business', 'Phone', 'NetworkInterface_WS01_Eth0', 'monitoring', 'ActionPostCondition_InterfaceUp', 'Org_Juniper', 'ResourceFacingService', 'mailto:bob.johnson@example.com', 'Major']
2026-01-16 15:03:06,943 - INFO - ##################################################

2026-01-16 15:03:08,947 - INFO - ##################################################
2026-01-16 15:03:08,947 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-01-15/vertex_ai/gemini-2.5-flash/KO/4_1_AI_enhance_manually_2026-01-15_10-05-02_Noria.ttl
2026-01-16 15:03:08,947 - INFO - Number of Nodes : 116
2026-01-16 15:03:08,947 - INFO - Number of edges : 234
2026-01-16 15:03:08,947 - INFO - cumulative number of nodes : 319
2026-01-16 15:03:08,948 - INFO - degree_histogram : [0, 42, 19, 12, 12, 5, 2, 4, 2, 4, 3, 5, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]
2026-01-16 15:03:08,948 - INFO - number of self loop : 0
2026-01-16 15:03:08,948 - INFO - ####  KPIs ####
2026-01-16 15:03:08,948 - INFO - DiGraph density : 0.017541229385307347
2026-01-16 15:03:08,948 - INFO - cumulative density : 0.057275410510996674
2026-01-16 15:03:08,948 - INFO - Average degree connectivity : {19: 3.4210526315789473, 1: 0.6666666666666666, 3: 2.888888888888889, 11: 4.163636363636364, 2: 1.0789473684210527, 4: 5.916666666666667, 15: 2.533333333333333, 7: 4.785714285714286, 24: 3.7916666666666665, 9: 2.6944444444444446, 10: 5.033333333333333, 5: 5.52, 6: 1.9166666666666667, 14: 3.857142857142857, 17: 2.1176470588235294, 13: 2.230769230769231, 8: 8.5625}
2026-01-16 15:03:08,948 - INFO - #### Subject, Object, predicate ####
2026-01-16 15:03:08,948 - INFO - TroubleTicket_TT002,DeferredIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,948 - INFO - TroubleTicket_TT002,IsolatedCustomerSite,{'label': 'troubleTicketCategory', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,948 - INFO - TroubleTicket_TT002,Agent_CustomerSupport,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,948 - INFO - TroubleTicket_TT002,ApplicationModule_CustomerPortal_Prod,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,Agent_AppDevTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,EventRecord_ConfigChange,{'label': 'relation', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,Assistance,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,Customer,{'label': 'problemResponsibility', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,EventRecord_DBError,{'label': 'troubleTicketTrigger', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,P2,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,Major,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,ServerFailure,{'label': 'troubleTicketCriticity', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,SoftwareBug,{'label': 'problemCategory', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,Resource_DBServer01,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - TroubleTicket_TT002,Service_CustomerFacingWeb,{'label': 'troubleTicketRelatedService', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - OperationPlan_DBRestart,PostCondition_DBServiceRestored,{'label': 'operationPlanPostCondition', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - OperationPlan_DBRestart,PreCondition_DBErrors,{'label': 'operationPlanPreCondition', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - OperationPlan_DBRestart,AnomalyPattern_DNSCachePoisoning,{'label': 'relation', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - Agent_NetworkAdmin,Email,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - Agent_NetworkAdmin,NetworkLink_DC01_DMZ_Link,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - Agent_NetworkAdmin,Resource_RouterDC01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - NetworkInterface_FirewallDMZ_Eth0,Resource_FirewallDMZ,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - NetworkInterface_FirewallDMZ_Eth0,Enabled,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - NetworkInterface_FirewallDMZ_Eth0,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - Resource_FirewallDMZ,Firewall,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:08,949 - INFO - Resource_FirewallDMZ,Application_CorporateDNS,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
