2026-02-02 16:00:14,578 - INFO - ##################################################
2026-02-02 16:00:14,578 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-02-02/vertex_ai/gemini-2.5-flash/4_1_AI_enhance_manually_2026-02-02_14-22-02_Noria.ttl
2026-02-02 16:00:14,578 - INFO - Number of Nodes : 571
2026-02-02 16:00:14,579 - INFO - Number of edges : 764
2026-02-02 16:00:14,579 - INFO - cumulative number of nodes : 571
2026-02-02 16:00:14,579 - INFO - degree_histogram : [0, 413, 26, 21, 21, 14, 8, 9, 21, 10, 3, 3, 1, 3, 1, 2, 1, 3, 1, 2, 1, 0, 2, 0, 0, 3, 0, 1, 0, 0, 1]
2026-02-02 16:00:14,579 - INFO - number of self loop : 0
2026-02-02 16:00:14,579 - INFO - ####  KPIs ####
2026-02-02 16:00:14,579 - INFO - DiGraph density : 0.0023473745660122286
2026-02-02 16:00:14,580 - INFO - cumulative density : 0.0023473745660122286
2026-02-02 16:00:14,582 - INFO - Average degree connectivity : {8: 4.916666666666667, 1: 0.009685230024213076, 17: 1.9803921568627452, 7: 4.619047619047619, 22: 2.659090909090909, 2: 0.21153846153846154, 20: 5.7, 3: 2.4285714285714284, 9: 6.966666666666667, 10: 2.1, 13: 3.2564102564102564, 5: 0.6, 25: 4.746666666666667, 11: 4.0606060606060606, 30: 4.5, 27: 2.4814814814814814, 15: 0.7, 18: 5.111111111111111, 19: 4.184210526315789, 4: 1.9642857142857142, 6: 0.5208333333333334, 14: 4.0, 12: 5.833333333333333, 16: 4.6875}
2026-02-02 16:00:14,582 - INFO - #### Subject, Object, predicate ####
2026-02-02 16:00:15,360 - INFO - trouble tickets nodes :['TroubleTicket_WebIssue', 'TroubleTicket_BranchConnectivity', 'TroubleTicket_DNSOutage']
2026-02-02 16:00:15,360 - INFO - change request nodes :['ChangeRequest_WebSrvPatching', 'ChangeRequest_RouterOSUpgrade']
2026-02-02 16:00:15,360 - INFO - application nodes :['Application_CorpWebsite', 'Application_MonitoringSystem', 'Application_CorpInternetAccess']
2026-02-02 16:00:15,360 - INFO - network resource nodes :['Resource_DNS02', 'Resource_DNS01', 'Resource_BranchSwitchLON', 'Resource_RouterCore01', 'Resource_FirewallDMZ', 'Resource_WebSrv01']
2026-02-02 16:00:15,360 - INFO - network interface nodes :['NetworkInterface_RouterCore01_Gi0_0_1', 'NetworkInterface_FirewallDMZ_Eth2', 'NetworkInterface_DNS01_Eth0', 'NetworkInterface_RouterCore01_Gi0_0_0', 'NetworkInterface_FirewallDMZ_Eth1', 'NetworkInterface_BranchSwitchLON_Gi0_0_0', 'NetworkInterface_WebSrv01_Eth0', 'NetworkInterface_RouterCore01_Gi0_0_2']
2026-02-02 16:00:15,360 - INFO - network link nodes :['NetworkLink_CoreToDNS', 'NetworkLink_CoreToBranchLON', 'NetworkLink_DMZ_FWToWebSrv', 'NetworkLink_CoreToDMZ_FW']
2026-02-02 16:00:15,360 - INFO - ##################################################

2026-02-02 16:00:15,627 - INFO - ##################################################
2026-02-02 16:00:15,627 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-02-02/vertex_ai/gemini-2.5-flash/4_1_AI_enhance_manually_2026-02-02_14-23-07_Noria.ttl
2026-02-02 16:00:15,627 - INFO - Number of Nodes : 340
2026-02-02 16:00:15,627 - INFO - Number of edges : 432
2026-02-02 16:00:15,627 - INFO - cumulative number of nodes : 1891
2026-02-02 16:00:15,627 - INFO - degree_histogram : [0, 250, 24, 13, 3, 3, 12, 6, 6, 4, 2, 2, 3, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]
2026-02-02 16:00:15,627 - INFO - number of self loop : 0
2026-02-02 16:00:15,627 - INFO - ####  KPIs ####
2026-02-02 16:00:15,627 - INFO - DiGraph density : 0.003748047891723061
2026-02-02 16:00:15,628 - INFO - cumulative density : 0.011044158596517912
2026-02-02 16:00:15,629 - INFO - Average degree connectivity : {16: 2.9375, 8: 3.6041666666666665, 17: 3.5294117647058822, 7: 3.2857142857142856, 15: 1.0, 1: 0.0, 12: 4.055555555555555, 21: 3.380952380952381, 14: 4.214285714285714, 6: 3.986111111111111, 10: 3.05, 20: 5.35, 11: 5.409090909090909, 19: 1.894736842105263, 9: 6.388888888888889, 3: 1.1794871794871795, 13: 5.423076923076923, 28: 4.25, 26: 1.9230769230769231, 2: 0.0, 5: 4.2, 22: 4.818181818181818, 4: 0.6666666666666666}
2026-02-02 16:00:15,629 - INFO - #### Subject, Object, predicate ####
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,OrgUnit_AppDevTeam,{'label': 'changeRequestActorParty', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,Deploy New Web Proxy VM,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,P0D,{'label': 'changeRequestOutageDuration', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,2024-03-22T10:00:00+00:00,{'label': 'changeRequestPlannedStartTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,false,{'label': 'changeRequestIsRegulated', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,NetworkExtension,{'label': 'changeRequestChangeCause', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,Service_SecureWebBrowsing,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,2024-03-18T14:00:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,Deployment of a new virtual machine to scale out w...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,2024-03-22T11:00:00+00:00,{'label': 'changeRequestPlannedEndTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,InternalIntervention,{'label': 'changeRequestCategory', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,CR-2024-03-22-002,{'label': 'identifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,Normal,{'label': 'changeRequestType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,Agent_CharlieBrown,{'label': 'changeRequestInitiatorParty', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,Resource_WebProxyVM,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - ChangeRequest_CR002,Approved,{'label': 'changeRequestStatusCurrent', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - OrgUnit_AppDevTeam,ApplicationModule_CIA_Dev,{'label': 'agentManagesResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - OrgUnit_AppDevTeam,09:00-18:00 (Mon-Fri),{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - OrgUnit_AppDevTeam,Chat,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - OrgUnit_AppDevTeam,Team developing and maintaining the 'Corporate Int...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - OrgUnit_AppDevTeam,Application Development Team,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,Locus_RackA1_U23,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,Corporate DNS Server 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,LOG-DNS-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,OrgUnit_DNSAdminTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,Application_CorpInternetAccess,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,SN-DNS01-XYZ,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,ProductModel_DellR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,2022-01-15T10:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,Primary DNS server for corporate network, hosted o...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,10.0.0.10,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Resource_DNS01,dns01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Locus_RackA1_U23,Specific location for a server in Server Room A.,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Locus_RackA1_U23,23,{'label': 'locusRow', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Locus_RackA1_U23,Room_ServerRoomA,{'label': 'hasSpace', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,629 - INFO - Locus_RackA1_U23,Rack A1, Unit 23,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Locus_RackA1_U23,A1,{'label': 'locusLine', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,629 - INFO - Application_LogManagement,Centralized Log Management,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Application_LogManagement,monitoring,{'label': 'applicationType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Application_LogManagement,LOG-MGMT,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Application_LogManagement,high,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Application_LogManagement,LOGS,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Application_LogManagement,OrgUnit_SecurityTeam,{'label': 'elementManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Application_LogManagement,Application for collecting, storing, and analyzing...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,Development instance of the Corporate Internet Acc...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,DEV,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,Agent_CharlieBrown,{'label': 'applicationModuleAdministrationLeader', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,Bronze,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,InDevelopment,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,2023-01-01T00:00:00+00:00,{'label': 'applicationModuleSlaLevelDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,false,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,Application_CorpInternetAccess,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,OrgUnit_AppDevTeam,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,Corporate Internet Access - Development,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - ApplicationModule_CIA_Dev,CIA_DEV,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - NetworkInterface_CR01_Gi0_0_2,Resource_CoreRouter01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - NetworkInterface_CR01_Gi0_0_2,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - NetworkInterface_CR01_Gi0_0_2,Interface for Core Router 01 to internal network.,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - NetworkInterface_CR01_Gi0_0_2,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - NetworkInterface_CR01_Gi0_0_2,10,{'label': 'networkInterfaceRoutingPriorityMetric', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - NetworkInterface_CR01_Gi0_0_2,Internal Network,{'label': 'networkInterfaceDescription', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - NetworkInterface_CR01_Gi0_0_2,CR01 GigabitEthernet 0/0/2,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,10.0.0.1,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,SN-CR01-DEF,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,2021-05-20T14:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,Router,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,Core Router 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,ProductModel_CiscoNexus9K,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,cr01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,OrgUnit_NetworkOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,LOG-CR-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,Main router for the corporate network, Cisco Nexus...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,Application_CorpInternetAccess,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_CoreRouter01,Locus_RackB2_U10,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,2022-01-15T10:30:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,Corporate DNS Server 02,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,OrgUnit_DNSAdminTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,10.0.0.11,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,Secondary DNS server for corporate network, hosted...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,LOG-DNS-002,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,ProductModel_DellR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,SN-DNS02-ABC,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,dns02.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,630 - INFO - Resource_DNS02,Locus_RackA1_U24,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - Resource_DNS02,Application_CorpInternetAccess,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - Resource_DNS02,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - EventRecord_ConfigChange,Agent_BobJohnson,{'label': 'logOriginatingAgent', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - EventRecord_ConfigChange,CR01 Configuration Change Event,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - EventRecord_ConfigChange,Log entry for a configuration change on Core Route...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - EventRecord_ConfigChange,Resource_CoreRouter01,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - EventRecord_ConfigChange,SYS-5-CONFIG_I: Configured from console by bjohnso...,{'label': 'logText', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - EventRecord_ConfigChange,2024-03-19T15:30:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - Agent_BobJohnson,Network engineer in the Network Operations Team.,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - Agent_BobJohnson,mailto:bob.johnson@example.com,{'label': 'mbox', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - Agent_BobJohnson,OrgUnit_NetworkOpsTeam,{'label': 'memberOf', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - Agent_BobJohnson,Bob Johnson,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,NetworkLink_CR01_InternetUplink,{'label': 'troubleTicketImpacts', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,Application_CorpInternetAccess,{'label': 'troubleTicketRelatedService', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,InProgress,{'label': 'troubleTicketStatusCurrent', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,2024-03-20T12:00:00+00:00,{'label': 'troubleTicketTargetRestorationDateTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,Failure,{'label': 'troubleTicketType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,GigabitEthernet 0/0/1 on Core Router 01 is down, a...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,P2,{'label': 'troubleTicketPriority', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,Supervision,{'label': 'troubleTicketOrigin', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,Zabbix,{'label': 'troubleTicketSupervisionTool', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,Major,{'label': 'troubleTicketSeverity', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,Resource_CoreRouter01,{'label': 'troubleTicketRelatedResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,2024-03-20T10:06:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,2024-03-20T10:05:00+00:00,{'label': 'troubleTicketDetectionDateTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,EventRecord_InterfaceDown,{'label': 'troubleTicketTrigger', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,OrgUnit_NetworkOpsTeam,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,DowngradingEquipment,{'label': 'troubleTicketCategory', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,Core Router Interface Down,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,TT-2024-03-20-002,{'label': 'identifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - TroubleTicket_CR01Interface_TT002,Physical link failure or misconfiguration.,{'label': 'troubleTicketCause', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,OrgUnit_NetworkOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,Resource_CoreRouter01,{'label': 'networkLinkTerminationResourceOrigin', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,2021-05-20T14:30:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,Fiber Optic,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,NetworkInterface_CR01_Gi0_0_1,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,CR01 Internet Uplink,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,Resource_ISP_Router,{'label': 'networkLinkTerminationResourceDestination', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,NL-CR01-ISP,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - NetworkLink_CR01_InternetUplink,Fiber optic link connecting Core Router 01 to the ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - Application_CorpInternetAccess,CIA-APP,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - Application_CorpInternetAccess,Network Services,{'label': 'applicationFunctionalDomain', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - Application_CorpInternetAccess,high,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - Application_CorpInternetAccess,Internet Gateway,{'label': 'applicationFunctionalSubDomain', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - Application_CorpInternetAccess,OrgUnit_NetworkOpsTeam,{'label': 'elementManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,631 - INFO - Application_CorpInternetAccess,Corporate Internet Access,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - Application_CorpInternetAccess,CIA,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,631 - INFO - Application_CorpInternetAccess,1001,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,632 - INFO - Application_CorpInternetAccess,infrastructure,{'label': 'applicationType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,632 - INFO - Application_CorpInternetAccess,Provides internet access for all corporate users a...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,632 - INFO - EventRecord_DNSOutageLog,Log entry indicating DNS01 server became unreachab...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,632 - INFO - EventRecord_DNSOutageLog,CRITICAL: Host dns01.corp.example.com is DOWN,{'label': 'logText', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,632 - INFO - EventRecord_DNSOutageLog,Critical,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,632 - INFO - EventRecord_DNSOutageLog,2024-03-20T10:00:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,632 - INFO - EventRecord_DNSOutageLog,DNS Server 01 Unreachable Log,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:15,632 - INFO - EventRecord_DNSOutageLog,Application_LogManagement,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,632 - INFO - EventRecord_DNSOutageLog,OrgUnit_NetworkOpsTeam,{'label': 'logOriginatingAgent', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,632 - INFO - EventRecord_DNSOutageLog,Resource_DNS01,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:15,632 - INFO - OrgUnit_DNSAdminTeam,Resource_DNS01,{'label': 'agentManagesResource', 'edge_type': 'entity_to_entity'}
