2026-01-27 09:27:25,744 - INFO - ##################################################
2026-01-27 09:27:25,744 - INFO - Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-01-19/vertex_ai/gemini-2.5-flash/4_1_AI_enhance_manually_2026-01-19_16-48-08_Noria.ttl
2026-01-27 09:27:25,744 - INFO - Number of Nodes : 381
2026-01-27 09:27:25,745 - INFO - Number of edges : 489
2026-01-27 09:27:25,745 - INFO - cumulative number of nodes : 381
2026-01-27 09:27:25,745 - INFO - degree_histogram : [0, 268, 24, 19, 16, 7, 8, 9, 5, 6, 3, 0, 4, 1, 1, 2, 0, 1, 2, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]
2026-01-27 09:27:25,745 - INFO - number of self loop : 14
2026-01-27 09:27:25,745 - INFO - ####  KPIs ####
2026-01-27 09:27:25,745 - INFO - DiGraph density : 0.0033775383340240365
2026-01-27 09:27:25,746 - INFO - cumulative density : 0.0033775383340240365
2026-01-27 09:27:25,747 - INFO - Average degree connectivity : {4: 1.359375, 1: 0.0037313432835820895, 7: 4.873015873015873, 18: 3.7777777777777777, 19: 5.0, 29: 3.586206896551724, 2: 0.4375, 13: 3.4615384615384617, 17: 0.4117647058823529, 25: 3.8, 3: 0.5614035087719298, 6: 2.9166666666666665, 12: 3.5625, 8: 4.575, 5: 2.657142857142857, 15: 3.9, 10: 3.6333333333333333, 9: 3.8518518518518516, 14: 2.7142857142857144, 20: 2.175}
2026-01-27 09:27:25,747 - INFO - #### Subject, Object, predicate ####
2026-01-27 09:27:28,285 - INFO - TroubleTicket_NET_002,Resource_DBServer01,{'label': 'troubleTicketRelatedResource', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,285 - INFO - TroubleTicket_NET_002,2024-04-20T15:00:00+00:00,{'label': 'troubleTicketTargetRestorationDateTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - TroubleTicket_NET_002,Nagios,{'label': 'troubleTicketSupervisionTool', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - TroubleTicket_NET_002,P1,{'label': 'troubleTicketPriority', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,285 - INFO - TroubleTicket_NET_002,2024-04-20T14:45:00+00:00,{'label': 'modified', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - TroubleTicket_NET_002,2024-04-20T14:12:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,Core Router 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,CR-01-DC-A,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,2022-11-01T14:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,Router,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,cr01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,Locus_RackA1,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,Agent_NetworkTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,10.0.0.1,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,ProductModel_CiscoCatalyst9300,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,285 - INFO - Resource_CoreRouter01,Up,{'label': 'virtualServerStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_CoreRouter01,SN-CR01-JKL345,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_CoreRouter01,Main router for internal network traffic in Data C...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Phone,Phone Contact Method,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - NetworkInterface_LB01_Eth1,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - NetworkInterface_LB01_Eth1,Resource_LoadBalancer01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - NetworkInterface_LB01_Eth1,NetworkLink_WS01_LB01,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - NetworkInterface_LB01_Eth1,Up,{'label': 'networkInterfaceOperationalStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - NetworkInterface_LB01_Eth1,Ethernet interface 1 on Load Balancer 01, connecte...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - NetworkInterface_LB01_Eth1,Interface facing web servers.,{'label': 'networkInterfaceDescription', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - NetworkInterface_LB01_Eth1,lb01.corp.example.com:eth1,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,Gold,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,Agent_AliceSmith,{'label': 'applicationModuleSupportLeader', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,InProduction,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,Server-side logic and API for the Customer Portal ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,CP-APP_Backend,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,Customer Portal Backend Module,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,Agent_WebOpsTeam,{'label': 'applicationModuleSupportTeam', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,Application_CustomerPortal,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,OrgUnit_ITDepartment,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,2023-03-01T00:00:00+00:00,{'label': 'applicationModuleSlaLevelDate', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,true,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,Backend,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalBackend,Agent_DBATeam,{'label': 'applicationModuleSupportGroup', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Gold,Gold SLA Level,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ManagedBackboneNetworks,Managed Backbone Networks Responsibility,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - TroubleTicketNote_CP_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - TroubleTicketNote_CP_001_Note1,Agent_AliceSmith,{'label': 'creator', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - TroubleTicketNote_CP_001_Note1,Identified high CPU on web01.corp.example.com. Res...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - TroubleTicketNote_CP_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - TroubleTicketNote_CP_001_Note1,TroubleTicket_CP_001,{'label': 'isPartOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - TroubleTicketNote_CP_001_Note1,Initial Diagnosis for TT-CP-001,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - TroubleTicketNote_CP_001_Note1,2024-04-20T14:30:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Diagnosis,Diagnosis Operation Type,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Locus_RackB2,B,{'label': 'locusLine', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Locus_RackB2,Rack B2,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Locus_RackB2,2,{'label': 'locusRow', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Locus_RackB2,Room_ServerRoom1,{'label': 'subSystemOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Locus_RackB2,Location of database servers in Rack B2.,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,Up,{'label': 'virtualServerStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,ApplicationModule_CustomerPortalFrontend,{'label': 'subSystemOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,Secondary web server for the Customer Portal appli...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,2023-01-15T10:30:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,ProductModel_DellPowerEdgeR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,web02.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,Agent_WebOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,Resource_LoadBalancer01,{'label': 'clusterController', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,SN-WS02-ABC456,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,WS-02-DC-A,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,Web Server 02,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,10.0.0.11,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,Application_CustomerPortal,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,Locus_RackA1,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Resource_WebServer02,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - Up,Up Operational State,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - Up,Up Administrative State,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalFrontend,CP-APP_Frontend,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalFrontend,Gold,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalFrontend,Agent_AliceSmith,{'label': 'applicationModuleSupportLeader', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,286 - INFO - ApplicationModule_CustomerPortalFrontend,InProduction,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_CustomerPortalFrontend,Customer Portal Frontend Module,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_CustomerPortalFrontend,Agent_WebOpsTeam,{'label': 'applicationModuleHotlineGroup', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_CustomerPortalFrontend,Frontend,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_CustomerPortalFrontend,User-facing part of the Customer Portal applicatio...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_CustomerPortalFrontend,Application_CustomerPortal,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_CustomerPortalFrontend,OrgUnit_ITDepartment,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_CustomerPortalFrontend,2023-03-01T00:00:00+00:00,{'label': 'applicationModuleSlaLevelDate', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_CustomerPortalFrontend,true,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Email,Email Contact Method,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_MonitoringAgent_WS01,Application_MonitoringSystem,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_MonitoringAgent_WS01,CMS-APP_Agent_WS01,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_MonitoringAgent_WS01,Agent collecting metrics from Web Server 01 for th...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_MonitoringAgent_WS01,Agent_WS01,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_MonitoringAgent_WS01,Agent_NetworkTeam,{'label': 'applicationModuleSupportTeam', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_MonitoringAgent_WS01,InProduction,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ApplicationModule_MonitoringAgent_WS01,Monitoring Agent on Web Server 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,Central Monitoring System,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,2001,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,CMS,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,monitoring,{'label': 'applicationType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,IT Operations Management,{'label': 'applicationFunctionalDomain', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,Agent_NetworkTeam,{'label': 'elementManagedBy', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,high,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,Monitoring and Alerting,{'label': 'applicationFunctionalSubDomain', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,CMS-APP,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Application_MonitoringSystem,System responsible for collecting metrics and logs...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,2024-04-19T10:45:00+00:00,{'label': 'modified', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,CR-FW-001-01,{'label': 'identifier', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,Agent_SecurityTeam,{'label': 'changeRequestActorParty', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,EventRecord_ConfigChange_FW01,{'label': 'documentStatusHistory', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,true,{'label': 'changeRequestIsRegulated', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,https://itsm.example.com/cr/CR-FW-001-01,{'label': 'documentHRef', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,2024-04-18T11:00:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,2024-04-19T10:25:00+00:00,{'label': 'changeRequestActualEndTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,2024-04-19T10:30:00+00:00,{'label': 'changeRequestPlannedEndTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,P0D,{'label': 'changeRequestOutageDuration', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,Firewall Rule Update for New Service,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,Resource_Firewall01,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,Implemented,{'label': 'changeRequestStatusCurrent', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,2024-04-19T10:00:00+00:00,{'label': 'changeRequestPlannedStartTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,2024-04-19T10:05:00+00:00,{'label': 'changeRequestActualStartTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,Standard,{'label': 'changeRequestType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,Add new firewall rules to allow traffic for a new ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - ChangeRequest_FW_001_CR1,InternalIntervention,{'label': 'changeRequestCategory', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - Resource_LoadBalancer01,SN-LB01-GHI012,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Resource_LoadBalancer01,Load Balancer 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Resource_LoadBalancer01,10.0.0.5,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,287 - INFO - Resource_LoadBalancer01,LoadBalancer,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - Resource_LoadBalancer01,Application_CustomerPortal,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,287 - INFO - Resource_LoadBalancer01,ProductModel_CiscoCatalyst9300,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,lb01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,LB-01-DC-A,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,Up,{'label': 'virtualServerStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,ApplicationModule_CustomerPortalFrontend,{'label': 'subSystemOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,Load balancer distributing traffic to web servers.,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,Locus_RackA1,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,Agent_NetworkTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - Resource_LoadBalancer01,2023-01-10T09:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,-10,{'label': 'networkInterfaceLaserRxLowPowerWarningThreshold', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,-3,{'label': 'networkInterfaceLaserTxOpticalPower', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,-5,{'label': 'networkInterfaceLaserRxOpticalPower', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,NetworkLink_WS01_LB01,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,-2,{'label': 'networkInterfaceLaserRxHighPowerWarningThreshold', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,Primary network interface for web traffic.,{'label': 'networkInterfaceDescription', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,Resource_WebServer01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,Ethernet interface 0 on Web Server 01.,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkInterface_WS01_Eth0,web01.corp.example.com:eth0,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkLink_WS01_LB01,2023-01-15T10:00:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkLink_WS01_LB01,Resource_WebServer01,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - NetworkLink_WS01_LB01,Network link between Web Server 01 and Load Balanc...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkLink_WS01_LB01,Agent_NetworkTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - NetworkLink_WS01_LB01,Link WebServer01-LoadBalancer01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkLink_WS01_LB01,Ethernet 10Gbps,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkLink_WS01_LB01,NL-WS01-LB01,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - NetworkLink_WS01_LB01,Resource_LoadBalancer01,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,288 - INFO - Site_DataCenterA,Main data center facility for corporate services.,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - Site_DataCenterA,Metropolis,{'label': 'sitePrincipalAddressCityName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,288 - INFO - Site_DataCenterA,10001,{'label': 'sitePrincipalAddressPostalCode', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,289 - INFO - Site_DataCenterA,Primary Data Center A,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,289 - INFO - Site_DataCenterA,123 Tech Avenue,{'label': 'sitePrincipalAddress', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,289 - INFO - Site_DataCenterA,DC-A-01,{'label': 'siteId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,289 - INFO - Site_DataCenterA,US,{'label': 'sitePrincipalAddressCountry', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,289 - INFO - Site_DataCenterA,Tech Avenue,{'label': 'sitePrincipalAddressStreet', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,289 - INFO - Site_DataCenterA,data center,{'label': 'siteType', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,289 - INFO - Resource_DBServer01,Primary database server for the Customer Portal ap...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:28,289 - INFO - Resource_DBServer01,Application_CustomerPortal,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:28,289 - INFO - Resource_DBServer01,Database Server 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
