2026-01-14 14:40:06,904 - INFO - ##################################################
2026-01-14 14:40:06,904 - INFO - Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_1/2025-10-21/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-17_17-28-38_Noria.ttl
2026-01-14 14:40:06,904 - INFO - Number of Nodes : 214
2026-01-14 14:40:06,905 - INFO - Number of edges : 494
2026-01-14 14:40:06,905 - INFO - cumulative number of nodes : 214
2026-01-14 14:40:06,906 - INFO - degree_histogram : [0, 44, 31, 25, 31, 26, 9, 12, 7, 7, 7, 1, 5, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 2]
2026-01-14 14:40:06,906 - INFO - number of self loop : 0
2026-01-14 14:40:06,907 - INFO - ####  KPIs ####
2026-01-14 14:40:06,907 - INFO - DiGraph density : 0.010837611337808785
2026-01-14 14:40:06,907 - INFO - cumulative density : 0.010837611337808785
2026-01-14 14:40:06,908 - INFO - Average degree connectivity : {10: 4.5, 7: 3.1785714285714284, 6: 5.222222222222222, 5: 5.007692307692308, 3: 4.226666666666667, 4: 7.080645161290323, 1: 0.8636363636363636, 17: 2.5294117647058822, 9: 4.396825396825397, 12: 5.066666666666666, 11: 2.0, 8: 4.053571428571429, 16: 1.9375, 2: 2.0, 15: 2.5166666666666666, 23: 1.7173913043478262}
2026-01-14 14:40:06,908 - INFO - #### Subject, Object, predicate ####
2026-01-14 14:40:06,908 - INFO - ApplicationModule2,Agent3,{'label': 'applicationModuleSupportTeam', 'color': 'white', 'width': 1}
2026-01-14 14:40:27,169 - INFO - ##################################################

2026-01-14 14:40:30,124 - INFO - ##################################################
2026-01-14 14:40:30,124 - INFO - Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_1/2025-10-21/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-21_11-33-07_Noria.ttl
2026-01-14 14:40:30,125 - INFO - Number of Nodes : 167
2026-01-14 14:40:30,125 - INFO - Number of edges : 308
2026-01-14 14:40:30,125 - INFO - cumulative number of nodes : 1259
2026-01-14 14:40:30,125 - INFO - degree_histogram : [0, 57, 31, 24, 15, 6, 6, 5, 5, 4, 1, 3, 6, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
2026-01-14 14:40:30,125 - INFO - number of self loop : 0
2026-01-14 14:40:30,125 - INFO - ####  KPIs ####
2026-01-14 14:40:30,125 - INFO - DiGraph density : 0.01111030950147897
2026-01-14 14:40:30,125 - INFO - cumulative density : 0.08230069655793927
2026-01-14 14:40:30,126 - INFO - Average degree connectivity : {26: 3.230769230769231, 8: 5.15, 1: 1.0526315789473684, 20: 4.05, 7: 3.4285714285714284, 5: 4.533333333333333, 4: 3.95, 3: 3.25, 12: 1.8472222222222223, 14: 3.2857142857142856, 6: 5.25, 11: 4.03030303030303, 2: 1.8709677419354838, 9: 2.611111111111111, 13: 2.8461538461538463, 10: 3.2}
2026-01-14 14:40:30,126 - INFO - #### Subject, Object, predicate ####
2026-01-14 14:40:30,126 - INFO - TroubleTicket1,ApplicationModule1,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,Customer Impact Level,{'label': 'troubleTicketCharacteristic', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,TroubleTicketNote2,{'label': 'troubleTicketPartyIntervention', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,EventRecord1,{'label': 'troubleTicketPartyIntervention', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,Service1,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,Agent1,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,P1,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,Level of impact on the customer's business operations.,{'label': 'troubleTicketCharacteristic', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,TotalBreakdown,{'label': 'problemCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,Resource1,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,Critical,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,High,{'label': 'troubleTicketCharacteristic', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,TroubleTicketNote1,{'label': 'troubleTicketPartyIntervention', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,InterruptedService,{'label': 'troubleTicketCriticity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket1,EventRecord6,{'label': 'troubleTicketFreezeItem', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - ApplicationModule1,org#OrgUnit2,{'label': 'applicationModuleAdministrationTeam', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - ApplicationModule1,Agent3,{'label': 'applicationModuleAdministrationLeader', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - ApplicationModule1,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - ApplicationModule1,InProduction,{'label': 'applicationModuleStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - ApplicationModule1,Application1,{'label': 'applicationModuleOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,EventRecord2,{'label': 'documentStatusHistory', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Resource4,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,CorruptedService,{'label': 'troubleTicketCriticity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Medium,{'label': 'troubleTicketCharacteristic', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,P2,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Data Loss Risk,{'label': 'troubleTicketCharacteristic', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,TroubleTicketNote3,{'label': 'troubleTicketPartyIntervention', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,IsolatedCustomerSite,{'label': 'troubleTicketCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Agent4,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Major,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Resource3,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,ApplicationModule1,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Internal,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,127 - INFO - TroubleTicket2,Risk assessment for potential data loss during the incident.,{'label': 'troubleTicketCharacteristic', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord2,Major,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord2,Resource3,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord2,SoftwareError,{'label': 'conformsTo', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord2,ThresholdCrossing,{'label': 'type', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord2,Application1,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ApplicationModule2,Agent3,{'label': 'applicationModuleAdministrationLeader', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ApplicationModule2,org#OrgUnit2,{'label': 'applicationModuleAdministrationTeam', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ApplicationModule2,Development,{'label': 'applicationModuleStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ApplicationModule2,Application1,{'label': 'applicationModuleOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ApplicationModule2,Silver,{'label': 'applicationModuleSlaLevel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Agent3,Chat,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource5,Locus5,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource5,Switch,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource5,ProductModel1,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource5,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource5,Agent1,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - NetworkInterface9,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - NetworkInterface9,Resource7,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ontology,noria-0.2,{'label': 'owl#priorVersion', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ontology,noria-ontology-UC.png,{'label': 'depiction', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ontology,www.orange.com,{'label': 'publisher', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ontology,accepted,{'label': 'status', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ontology,doc,{'label': 'rdf-schema#seeAlso', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ontology,noria-0.3,{'label': 'owl#versionIRI', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - ontology,BSD-4-Clause,{'label': 'license', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource4,Application1,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource4,ProductModel2,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource4,Locus2,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource4,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource4,Application3,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource4,Agent4,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource4,Server,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord5,Application4,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord5,SecurityAlert,{'label': 'type', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord5,Critical,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - EventRecord5,Application2,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Application4,Infrastructure,{'label': 'applicationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Application4,High,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource7,Agent5,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource7,Locus5,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource7,ProductModel5,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,128 - INFO - Resource7,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource7,Firewall,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Agent5,Resource7,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Agent5,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - ChangeRequest3,Agent4,{'label': 'changeRequestInitiatorParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - ChangeRequest3,Resource4,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - ChangeRequest3,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - ChangeRequest3,Emergency,{'label': 'changeRequestType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - ChangeRequest3,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - ChangeRequest3,Resource8,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - ChangeRequest3,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - ChangeRequest3,ApplicationModule4,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Agent4,Resource4,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Agent4,Resource8,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Agent4,Email,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - NetworkLink7,Resource7,{'label': 'networkLinkTerminationResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - NetworkLink7,NetworkInterface10,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - EventRecord6,TroubleTicket1,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - EventRecord6,Indeterminate,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - EventRecord6,Agent6,{'label': 'logOriginatingAgent', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - EventRecord6,Application2,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - EventRecord6,StateChange,{'label': 'type', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource6,Application1,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource6,ProductModel4,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource6,Locus1,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource6,Resource3,{'label': 'clusterController', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource6,Up,{'label': 'virtualServerStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource6,Agent2,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource6,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Resource6,VirtualMachine,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Application1,High,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - Application1,BusinessApplication,{'label': 'applicationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - TroubleTicket3,New,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - TroubleTicket3,Resource4,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - TroubleTicket3,P3,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - TroubleTicket3,Assistance,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - TroubleTicket3,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,129 - INFO - TroubleTicket3,TotalBreakdown,{'label': 'problemCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicket3,EventRecord4,{'label': 'troubleTicketTrigger', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicket3,Agent4,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicket3,CorruptedService,{'label': 'troubleTicketCriticity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicket3,Minor,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicket3,DeferredIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicket3,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Agent2,Resource3,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Agent2,Resource6,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Agent2,Email,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource3,ProductModel2,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource3,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource3,Locus1,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource3,Server,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource3,Application1,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource3,Agent2,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicketNote2,TroubleTicket1,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicketNote2,Agent6,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicketNote2,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - TroubleTicketNote2,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource1,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource1,Agent1,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource1,Router,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource1,ProductModel3,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource1,Locus4,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - ChangeRequest2,Resource7,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - ChangeRequest2,Agent5,{'label': 'changeRequestInitiatorParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - ChangeRequest2,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - ChangeRequest2,Implemented,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - ChangeRequest2,NetworkExtension,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - ChangeRequest2,StandardProcedureA,{'label': 'changeRequestSpecification', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - ChangeRequest2,EventRecord3,{'label': 'documentStatusHistory', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - ChangeRequest2,Standard,{'label': 'changeRequestType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Application3,High,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Application3,Database,{'label': 'applicationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - NetworkLink5,NetworkInterface8,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - NetworkLink5,Resource3,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - NetworkLink5,Resource6,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - NetworkLink5,NetworkInterface5,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - NetworkInterface8,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - NetworkInterface8,Resource6,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource2,ProductModel3,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource2,Locus4,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,130 - INFO - Resource2,Agent1,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - Resource2,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - Resource2,Router,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ProductModel3,org#Manufacturer1,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ApplicationModule5,Application4,{'label': 'applicationModuleOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ApplicationModule5,InProduction,{'label': 'applicationModuleStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ApplicationModule5,Agent5,{'label': 'applicationModuleAdministrationLeader', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ApplicationModule5,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ApplicationModule5,org#OrgUnit3,{'label': 'applicationModuleSupportTeam', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - NetworkLink4,NetworkInterface6,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - NetworkLink4,Resource4,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - NetworkLink4,NetworkInterface5,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - NetworkLink4,Resource3,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - NetworkInterface6,Up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - NetworkInterface6,Resource4,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - TroubleTicketNote3,EventRecord2,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - TroubleTicketNote3,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - TroubleTicketNote3,TestsAndMeasurements,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - TroubleTicketNote3,TroubleTicket2,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - TroubleTicketNote3,Agent4,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ChangeRequest1,ApplicationModule3,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ChangeRequest1,Agent1,{'label': 'changeRequestActorParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ChangeRequest1,StandardProcedureA,{'label': 'changeRequestSpecification', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ChangeRequest1,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-14 14:40:30,131 - INFO - ChangeRequest1,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
